2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-16 16:32:56.385 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a meme! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-16 16:32:56', 'category': 'humor', 'sentiment': 0.98, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 16:32:56.388 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a meme! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-16 16:32:56', 'category': 'humor', 'sentiment': 0.98, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 16:32:56.400 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.42
2025-02-16 16:33:01.390 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:01', 'category': 'humor', 'sentiment': 0.96, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:01.392 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:01', 'category': 'humor', 'sentiment': 0.96, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:01.393 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:01', 'category': 'humor', 'sentiment': 0.96, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:01.402 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.44
2025-02-16 16:33:06.394 | INFO     | __main__:main:178 - {'message': 'I just found game! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:06', 'category': 'gaming', 'sentiment': 0.11, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:33:06.395 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:06', 'category': 'gaming', 'sentiment': 0.11, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:33:06.401 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found game! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:06', 'category': 'gaming', 'sentiment': 0.11, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:33:06.411 | INFO     | __main__:consume_messages:100 - Updated sentiment for category gaming: 0.41
2025-02-16 16:33:11.403 | INFO     | __main__:main:178 - {'message': 'I just tried JavaScript! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:11', 'category': 'tech', 'sentiment': 0.09, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 16:33:11.404 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried JavaScript! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:11', 'category': 'tech', 'sentiment': 0.09, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 16:33:11.406 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried JavaScript! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:11', 'category': 'tech', 'sentiment': 0.09, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 16:33:11.414 | INFO     | __main__:consume_messages:100 - Updated sentiment for category tech: 0.50
2025-02-16 16:33:16.408 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:16', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 16:33:16.411 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:16', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 16:33:16.415 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:16', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 16:33:16.437 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:33:21.420 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:21', 'category': 'humor', 'sentiment': 0.28, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:21.421 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:21', 'category': 'humor', 'sentiment': 0.28, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:21.422 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:21', 'category': 'humor', 'sentiment': 0.28, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 16:33:21.431 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.43
2025-02-16 16:33:26.424 | INFO     | __main__:main:178 - {'message': 'I just found Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:26', 'category': 'tech', 'sentiment': 0.57, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:26.425 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:26', 'category': 'tech', 'sentiment': 0.57, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:26.430 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:26', 'category': 'tech', 'sentiment': 0.57, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:26.447 | INFO     | __main__:consume_messages:100 - Updated sentiment for category tech: 0.50
2025-02-16 16:33:31.433 | INFO     | __main__:main:178 - {'message': 'I just loved Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:31', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:31.433 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:31', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:31.435 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:31', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-16 16:33:31.443 | INFO     | __main__:consume_messages:100 - Updated sentiment for category tech: 0.50
2025-02-16 16:33:36.436 | INFO     | __main__:main:178 - {'message': 'I just tried a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:36', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:36.438 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:36', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:36.441 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:33:36', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:36.460 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.44
2025-02-16 16:33:41.444 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 16:33:41', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:33:41.445 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 16:33:41', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:33:41.448 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 16:33:41', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:33:41.460 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.46
2025-02-16 16:33:46.450 | INFO     | __main__:main:178 - {'message': 'I just saw a story! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:46', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 16:33:46.450 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a story! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:46', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 16:33:46.452 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a story! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:46', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 16:33:46.460 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:33:51.454 | INFO     | __main__:main:178 - {'message': 'I just tried an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:51', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 16:33:51.454 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:51', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 16:33:51.457 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:33:51', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 16:33:51.466 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:33:56.458 | INFO     | __main__:main:178 - {'message': 'I just found a meme! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:56', 'category': 'humor', 'sentiment': 0.49, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:56.460 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a meme! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:56', 'category': 'humor', 'sentiment': 0.49, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:56.465 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a meme! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:33:56', 'category': 'humor', 'sentiment': 0.49, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:33:56.483 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.44
2025-02-16 16:34:01.467 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:01', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:01.468 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:01', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:01.471 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:01', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:01.484 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:06.472 | INFO     | __main__:main:178 - {'message': 'I just shared a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:06', 'category': 'other', 'sentiment': 0.23, 'keyword_mentioned': 'other', 'message_length': 39}
2025-02-16 16:34:06.473 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:06', 'category': 'other', 'sentiment': 0.23, 'keyword_mentioned': 'other', 'message_length': 39}
2025-02-16 16:34:06.476 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:06', 'category': 'other', 'sentiment': 0.23, 'keyword_mentioned': 'other', 'message_length': 39}
2025-02-16 16:34:06.485 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:08.993 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-16 16:34:08.995 | INFO     | __main__:main:125 - Starting Producer to run continuously.
2025-02-16 16:34:08.996 | INFO     | __main__:main:126 - Things can fail or get interrupted, so use a try block.
2025-02-16 16:34:08.996 | INFO     | __main__:main:127 - Moved .env variables into a utils config module.
2025-02-16 16:34:08.996 | INFO     | __main__:main:129 - STEP 1. Read required environment variables.
2025-02-16 16:34:08.996 | INFO     | utils.utils_config:get_message_interval_seconds_as_int:65 - MESSAGE_INTERVAL_SECONDS: 5
2025-02-16 16:34:08.996 | INFO     | utils.utils_config:get_kafka_topic:58 - BUZZ_TOPIC: buzzline
2025-02-16 16:34:08.997 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: Localhost:9092
2025-02-16 16:34:08.997 | INFO     | utils.utils_config:get_base_data_path:80 - BASE_DATA_DIR: C:\Users\19564\Documents\SandraRuizPro5\buzzline-05-sruiz\data
2025-02-16 16:34:08.997 | INFO     | utils.utils_config:get_live_data_path:89 - LIVE_DATA_PATH: C:\Users\19564\Documents\SandraRuizPro5\buzzline-05-sruiz\data\project_live.json
2025-02-16 16:34:08.997 | INFO     | __main__:main:140 - STEP 2. Delete the live data file if exists to start fresh.
2025-02-16 16:34:08.999 | INFO     | __main__:main:145 - Deleted existing live data file.
2025-02-16 16:34:09.000 | INFO     | __main__:main:147 - STEP 3. Build the path folders to the live data file if needed.
2025-02-16 16:34:09.001 | INFO     | __main__:main:153 - STEP 4. Try to create a Kafka producer and topic.
2025-02-16 16:34:09.002 | INFO     | utils.utils_config:get_zookeeper_address:44 - ZOOKEEPER_ADDRESS: Localhost:2181
2025-02-16 16:34:09.027 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:47 - Zookeeper is ready at Localhost:2181.
2025-02-16 16:34:09.029 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: Localhost:9092
2025-02-16 16:34:09.355 | INFO     | utils.utils_producer:check_kafka_service_is_ready:66 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1001, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'f8_71unNQW2rZZOcSy6SKQ', 'controller_id': 1001}
2025-02-16 16:34:09.466 | INFO     | __main__:main:162 - Kafka producer connected to Localhost:9092
2025-02-16 16:34:09.466 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: Localhost:9092
2025-02-16 16:34:09.790 | INFO     | utils.utils_producer:create_kafka_topic:150 - Topic 'buzzline' exists. Clearing it out...
2025-02-16 16:34:09.792 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: Localhost:9092
2025-02-16 16:34:10.295 | ERROR    | utils.utils_producer:clear_kafka_topic:226 - Error managing retention for topic 'buzzline': list indices must be integers or slices, not ConfigResource
2025-02-16 16:34:10.297 | INFO     | __main__:main:170 - Kafka topic 'buzzline' is ready.
2025-02-16 16:34:10.298 | INFO     | __main__:main:175 - STEP 5. Generate messages continuously.
2025-02-16 16:34:10.298 | INFO     | __main__:main:178 - {'message': 'I just loved a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:10', 'category': 'humor', 'sentiment': 0.95, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:34:10.300 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:10', 'category': 'humor', 'sentiment': 0.95, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:34:10.302 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:10', 'category': 'humor', 'sentiment': 0.95, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 16:34:10.335 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.45
2025-02-16 16:34:11.478 | INFO     | __main__:main:178 - {'message': 'I just shared game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:11', 'category': 'gaming', 'sentiment': 0.61, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-16 16:34:11.480 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:11', 'category': 'gaming', 'sentiment': 0.61, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-16 16:34:11.487 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:11', 'category': 'gaming', 'sentiment': 0.61, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-16 16:34:11.504 | INFO     | __main__:consume_messages:100 - Updated sentiment for category gaming: 0.41
2025-02-16 16:34:15.303 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:15', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:15.306 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:15', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:15.309 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:15', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:15.329 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:16.490 | INFO     | __main__:main:178 - {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:16', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:34:16.491 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:16', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:34:16.494 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:16', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-16 16:34:16.502 | INFO     | __main__:consume_messages:100 - Updated sentiment for category gaming: 0.42
2025-02-16 16:34:20.312 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:20', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 16:34:20.316 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:20', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 16:34:20.320 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:20', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 16:34:20.337 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:21.496 | INFO     | __main__:main:178 - {'message': 'I just found a story! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:21', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 16:34:21.509 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a story! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:21', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 16:34:21.513 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a story! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:21', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 16:34:21.525 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:25.322 | INFO     | __main__:main:178 - {'message': 'I just loved an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:25', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:25.323 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:25', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:25.325 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:25', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:25.337 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:26.515 | INFO     | __main__:main:178 - {'message': 'I just loved a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:26', 'category': 'humor', 'sentiment': 0.79, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 16:34:26.521 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:26', 'category': 'humor', 'sentiment': 0.79, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 16:34:26.525 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:26', 'category': 'humor', 'sentiment': 0.79, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 16:34:26.546 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.46
2025-02-16 16:34:30.327 | INFO     | __main__:main:178 - {'message': 'I just shared a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:30', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-16 16:34:30.329 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:30', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-16 16:34:30.333 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a meme! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:30', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-16 16:34:30.350 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.47
2025-02-16 16:34:31.527 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:31', 'category': 'humor', 'sentiment': 0.97, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 16:34:31.529 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:31', 'category': 'humor', 'sentiment': 0.97, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 16:34:31.536 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 16:34:31', 'category': 'humor', 'sentiment': 0.97, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 16:34:31.556 | INFO     | __main__:consume_messages:100 - Updated sentiment for category humor: 0.48
2025-02-16 16:34:35.335 | INFO     | __main__:main:178 - {'message': 'I just shared an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:35', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:35.337 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:35', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:35.340 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 16:34:35', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 16:34:35.352 | INFO     | __main__:consume_messages:100 - Updated sentiment for category other: 0.47
2025-02-16 16:34:36.541 | INFO     | __main__:main:178 - {'message': 'I just tried a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 16:34:36', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 35}
